Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
CZ03,2041,0,0,15267,15566
CZ03,2042,0,0,15346,15658
CZ03,2043,0,0,15426,15751
CZ03,2044,0,0,15505,15843
CZ03,2045,0,0,15585,15935
CZ03,2046,0,0,15654,16016
CZ03,2047,0,0,15724,16097
CZ03,2048,0,0,15793,16178
CZ03,2049,0,0,15863,16259
CZ03,2050,0,0,15932,16340
CZ04,2006,0,0,10759,10759
CZ04,2007,0,0,11091,11109
CZ04,2008,0,0,11423,11459
CZ04,2009,0,0,11755,11808
CZ04,2010,0,0,12087,12158
CZ04,2011,0,0,12088,12158
CZ04,2012,0,0,12088,12159
CZ04,2013,0,0,12088,12159
CZ04,2014,0,0,12089,12159
CZ04,2015,0,0,12089,12160
CZ04,2016,0,0,12200,12282
CZ04,2017,0,0,12311,12404
CZ04,2018,0,0,12422,12526
CZ04,2019,0,0,12533,12649
CZ04,2020,0,0,12644,12771
CZ04,2021,0,0,12699,12832
CZ04,2022,0,0,12753,12892
CZ04,2023,0,0,12808,12953
CZ04,2024,0,0,12862,13014
CZ04,2025,0,0,12916,13075
CZ04,2026,0,0,12988,13157
CZ04,2027,0,0,13060,13238
CZ04,2028,0,0,13132,13320
CZ04,2029,0,0,13204,13402
CZ04,2030,0,0,13276,13484
CZ04,2031,0,0,13306,13518
CZ04,2032,0,0,13335,13552
CZ04,2033,0,0,13364,13586
CZ04,2034,0,0,13394,13619
CZ04,2035,0,0,13423,13653
CZ04,2036,0,0,13475,13713
CZ04,2037,0,0,13526,13773
CZ04,2038,0,0,13578,13833
CZ04,2039,0,0,13629,13893
CZ04,2040,0,0,13680,13953
CZ04,2041,0,0,13733,14015
CZ04,2042,0,0,13786,14077
CZ04,2043,0,0,13839,14139
CZ04,2044,0,0,13892,14201
CZ04,2045,0,0,13945,14263
CZ04,2046,0,0,13990,14317
CZ04,2047,0,0,14035,14371
CZ04,2048,0,0,14081,14425
CZ04,2049,0,0,14126,14478
CZ04,2050,0,0,14171,14532
CZ05,2006,0,0,11810,11810
CZ05,2007,0,0,12121,12130
CZ05,2008,0,0,12432,12450
CZ05,2009,0,0,12743,12770
CZ05,2010,0,0,13054,13090
CZ05,2011,0,0,13107,13145
CZ05,2012,0,0,13159,13200
CZ05,2013,0,0,13212,13255
CZ05,2014,0,0,13265,13310
CZ05,2015,0,0,13317,13365
CZ05,2016,0,0,13482,13542
CZ05,2017,0,0,13647,13719
CZ05,2018,0,0,13812,13896
CZ05,2019,0,0,13977,14073
CZ05,2020,0,0,14142,14250
CZ05,2021,0,0,14238,14355
CZ05,2022,0,0,14334,14460
CZ05,2023,0,0,14430,14565
CZ05,2024,0,0,14527,14670
CZ05,2025,0,0,14623,14775
CZ05,2026,0,0,14736,14902
CZ05,2027,0,0,14850,15028
CZ05,2028,0,0,14964,15154
CZ05,2029,0,0,15077,15280
CZ05,2030,0,0,15191,15407
CZ05,2031,0,0,15249,15472
CZ05,2032,0,0,15307,15538
CZ05,2033,0,0,15366,15604
CZ05,2034,0,0,15424,15669
CZ05,2035,0,0,15482,15735
CZ05,2036,0,0,15567,15831
CZ05,2037,0,0,15652,15928
CZ05,2038,0,0,15737,16024
CZ05,2039,0,0,15822,16121
CZ05,2040,0,0,15906,16217
CZ05,2041,0,0,15993,16317
CZ05,2042,0,0,16079,16416
CZ05,2043,0,0,16165,16515
CZ05,2044,0,0,16251,16614
CZ05,2045,0,0,16337,16713
CZ05,2046,0,0,16413,16801
CZ05,2047,0,0,16488,16889
CZ05,2048,0,0,16564,16977
CZ05,2049,0,0,16640,17065
CZ05,2050,0,0,16715,17153
CZ06,2006,0,0,13711,13711
CZ06,2007,0,0,14227,14250
CZ06,2008,0,0,14743,14789
CZ06,2009,0,0,15259,15329
CZ06,2010,0,0,15775,15868
CZ06,2011,0,0,15821,15917
CZ06,2012,0,0,15867,15966
CZ06,2013,0,0,15914,16015
CZ06,2014,0,0,15960,16064
CZ06,2015,0,0,16006,16113
CZ06,2016,0,0,16182,16303
CZ06,2017,0,0,16357,16494
CZ06,2018,0,0,16533,16685
CZ06,2019,0,0,16708,16875
CZ06,2020,0,0,16884,17066
CZ06,2021,0,0,16985,17177
CZ06,2022,0,0,17086,17289
CZ06,2023,0,0,17187,17400
CZ06,2024,0,0,17288,17511
CZ06,2025,0,0,17389,17623
CZ06,2026,0,0,17510,17759
CZ06,2027,0,0,17631,17895
CZ06,2028,0,0,17752,18031
CZ06,2029,0,0,17873,18167
CZ06,2030,0,0,17995,18303
CZ06,2031,0,0,18057,18373
CZ06,2032,0,0,18119,18443
CZ06,2033,0,0,18181,18514
CZ06,2034,0,0,18242,18584
CZ06,2035,0,0,18304,18654
CZ06,2036,0,0,18395,18758
CZ06,2037,0,0,18486,18862
CZ06,2038,0,0,18576,18967
CZ06,2039,0,0,18667,19071
CZ06,2040,0,0,18758,19175
CZ06,2041,0,0,18850,19282
CZ06,2042,0,0,18943,19389
CZ06,2043,0,0,19035,19497
CZ06,2044,0,0,19128,19604
CZ06,2045,0,0,19220,19711
CZ06,2046,0,0,19301,19806
CZ06,2047,0,0,19382,19901
CZ06,2048,0,0,19464,19996
CZ06,2049,0,0,19545,20091
CZ06,2050,0,0,19626,20186
CZ07,2006,0,0,11065,11065
CZ07,2007,0,0,11526,11549
CZ07,2008,0,0,11987,12034
CZ07,2009,0,0,12448,12518
CZ07,2010,0,0,12908,13003
CZ07,2011,0,0,12955,13052
CZ07,2012,0,0,13001,13101
CZ07,2013,0,0,13047,13151
CZ07,2014,0,0,13094,13200
CZ07,2015,0,0,13140,13250
CZ07,2016,0,0,13289,13414
CZ07,2017,0,0,13438,13578
CZ07,2018,0,0,13588,13742
CZ07,2019,0,0,13737,13906
CZ07,2020,0,0,13886,14070
CZ07,2021,0,0,13969,14163
CZ07,2022,0,0,14052,14255
CZ07,2023,0,0,14135,14348
CZ07,2024,0,0,14218,14440
CZ07,2025,0,0,14300,14533
CZ07,2026,0,0,14397,14643
CZ07,2027,0,0,14494,14753
CZ07,2028,0,0,14590,14863
CZ07,2029,0,0,14687,14973
CZ07,2030,0,0,14783,15083
CZ07,2031,0,0,14829,15135
CZ07,2032,0,0,14875,15188
CZ07,2033,0,0,14920,15240
CZ07,2034,0,0,14966,15293
CZ07,2035,0,0,15012,15345
CZ07,2036,0,0,15081,15426
CZ07,2037,0,0,15150,15506
CZ07,2038,0,0,15219,15587
CZ07,2039,0,0,15288,15667
CZ07,2040,0,0,15357,15748
CZ07,2041,0,0,15426,15829
CZ07,2042,0,0,15495,15910
CZ07,2043,0,0,15564,15991
CZ07,2044,0,0,15632,16072
CZ07,2045,0,0,15701,16153
CZ07,2046,0,0,15760,16224
CZ07,2047,0,0,15820,16294
CZ07,2048,0,0,15879,16364
CZ07,2049,0,0,15938,16434
CZ07,2050,0,0,15997,16505
CZ08,2006,0,0,12011,12011
CZ08,2007,0,0,12198,12205
CZ08,2008,0,0,12384,12399
CZ08,2009,0,0,12571,12593
CZ08,2010,0,0,12757,12787
CZ08,2011,0,0,12773,12803
CZ08,2012,0,0,12789,12820
CZ08,2013,0,0,12805,12837
CZ08,2014,0,0,12820,12853
CZ08,2015,0,0,12836,12870
CZ08,2016,0,0,12935,12978
CZ08,2017,0,0,13034,13086
CZ08,2018,0,0,13134,13195
CZ08,2019,0,0,13233,13303
CZ08,2020,0,0,13332,13411
CZ08,2021,0,0,13386,13471
CZ08,2022,0,0,13439,13531
CZ08,2023,0,0,13493,13590
CZ08,2024,0,0,13547,13650
CZ08,2025,0,0,13601,13710
CZ08,2026,0,0,13668,13786
CZ08,2027,0,0,13735,13861
CZ08,2028,0,0,13801,13937
CZ08,2029,0,0,13868,14012
CZ08,2030,0,0,13935,14088
CZ08,2031,0,0,13969,14127
CZ08,2032,0,0,14002,14165
CZ08,2033,0,0,14036,14204
CZ08,2034,0,0,14070,14243
CZ08,2035,0,0,14104,14282
CZ08,2036,0,0,14151,14337
CZ08,2037,0,0,14198,14391
CZ08,2038,0,0,14245,14446
CZ08,2039,0,0,14293,14501
CZ08,2040,0,0,14340,14556
CZ08,2041,0,0,14387,14612
CZ08,2042,0,0,14435,14668
CZ08,2043,0,0,14483,14724
CZ08,2044,0,0,14530,14780
CZ08,2045,0,0,14578,14836
CZ08,2046,0,0,14618,14884
CZ08,2047,0,0,14659,14932
CZ08,2048,0,0,14700,14980
CZ08,2049,0,0,14740,15029
CZ08,2050,0,0,14781,15077
