Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
FR43,2025,0,0,9222,9225
FR43,2026,0,0,9242,9246
FR43,2027,0,0,9262,9267
FR43,2028,0,0,9283,9289
FR43,2029,0,0,9303,9310
FR43,2030,0,0,9323,9331
FR43,2031,0,0,9356,9366
FR43,2032,0,0,9390,9402
FR43,2033,0,0,9423,9437
FR43,2034,0,0,9456,9473
FR43,2035,0,0,9490,9508
FR43,2036,0,0,9528,9550
FR43,2037,0,0,9567,9592
FR43,2038,0,0,9605,9633
FR43,2039,0,0,9644,9675
FR43,2040,0,0,9682,9717
FR43,2041,0,0,9714,9752
FR43,2042,0,0,9746,9788
FR43,2043,0,0,9778,9823
FR43,2044,0,0,9810,9858
FR43,2045,0,0,9842,9893
FR43,2046,0,0,9875,9930
FR43,2047,0,0,9907,9966
FR43,2048,0,0,9939,10003
FR43,2049,0,0,9972,10039
FR43,2050,0,0,10004,10075
FR51,2006,0,0,32942,32942
FR51,2007,0,0,32956,32956
FR51,2008,0,0,32970,32970
FR51,2009,0,0,32984,32984
FR51,2010,0,0,32998,32998
FR51,2011,0,0,33363,33363
FR51,2012,0,0,33727,33728
FR51,2013,0,0,34092,34094
FR51,2014,0,0,34457,34459
FR51,2015,0,0,34822,34824
FR51,2016,0,0,35377,35395
FR51,2017,0,0,35931,35966
FR51,2018,0,0,36486,36537
FR51,2019,0,0,37040,37107
FR51,2020,0,0,37595,37678
FR51,2021,0,0,38032,38136
FR51,2022,0,0,38469,38595
FR51,2023,0,0,38907,39053
FR51,2024,0,0,39344,39511
FR51,2025,0,0,39781,39970
FR51,2026,0,0,40238,40457
FR51,2027,0,0,40694,40944
FR51,2028,0,0,41151,41431
FR51,2029,0,0,41607,41918
FR51,2030,0,0,42064,42406
FR51,2031,0,0,42569,42955
FR51,2032,0,0,43075,43505
FR51,2033,0,0,43580,44054
FR51,2034,0,0,44086,44603
FR51,2035,0,0,44591,45153
FR51,2036,0,0,45121,45739
FR51,2037,0,0,45650,46325
FR51,2038,0,0,46180,46911
FR51,2039,0,0,46709,47497
FR51,2040,0,0,47238,48083
FR51,2041,0,0,47737,48644
FR51,2042,0,0,48236,49205
FR51,2043,0,0,48734,49766
FR51,2044,0,0,49233,50327
FR51,2045,0,0,49732,50888
FR51,2046,0,0,50234,51461
FR51,2047,0,0,50736,52034
FR51,2048,0,0,51238,52607
FR51,2049,0,0,51740,53180
FR51,2050,0,0,52242,53753
FR52,2006,0,0,29959,29959
FR52,2007,0,0,29827,29827
FR52,2008,0,0,29695,29695
