Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
PL41,2013,0,0,23376,23537
PL41,2014,0,0,23683,23861
PL41,2015,0,0,23989,24185
PL41,2016,0,0,24365,24591
PL41,2017,0,0,24740,24997
PL41,2018,0,0,25116,25402
PL41,2019,0,0,25491,25808
PL41,2020,0,0,25866,26214
PL41,2021,0,0,26119,26492
PL41,2022,0,0,26372,26770
PL41,2023,0,0,26625,27047
PL41,2024,0,0,26878,27325
PL41,2025,0,0,27131,27602
PL41,2026,0,0,27377,27876
PL41,2027,0,0,27623,28149
PL41,2028,0,0,27868,28422
PL41,2029,0,0,28114,28696
PL41,2030,0,0,28359,28969
PL41,2031,0,0,28502,29129
PL41,2032,0,0,28645,29289
PL41,2033,0,0,28787,29449
PL41,2034,0,0,28930,29609
PL41,2035,0,0,29072,29770
PL41,2036,0,0,29228,29946
PL41,2037,0,0,29384,30123
PL41,2038,0,0,29540,30300
PL41,2039,0,0,29696,30476
PL41,2040,0,0,29851,30653
PL41,2041,0,0,29968,30786
PL41,2042,0,0,30084,30919
PL41,2043,0,0,30201,31051
PL41,2044,0,0,30317,31184
PL41,2045,0,0,30434,31317
PL41,2046,0,0,30517,31413
PL41,2047,0,0,30601,31509
PL41,2048,0,0,30685,31605
PL41,2049,0,0,30768,31701
PL41,2050,0,0,30852,31797
PL42,2006,0,0,11632,11632
PL42,2007,0,0,11917,11926
PL42,2008,0,0,12202,12219
PL42,2009,0,0,12487,12513
PL42,2010,0,0,12771,12806
PL42,2011,0,0,12895,12936
PL42,2012,0,0,13019,13066
PL42,2013,0,0,13143,13196
PL42,2014,0,0,13267,13326
PL42,2015,0,0,13391,13456
PL42,2016,0,0,13551,13628
PL42,2017,0,0,13711,13800
PL42,2018,0,0,13871,13972
PL42,2019,0,0,14031,14144
PL42,2020,0,0,14191,14316
PL42,2021,0,0,14292,14427
PL42,2022,0,0,14394,14538
PL42,2023,0,0,14496,14650
PL42,2024,0,0,14597,14761
PL42,2025,0,0,14699,14872
PL42,2026,0,0,14799,14982
