Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
AT31,2028,0,0,5904,5933
AT31,2029,0,0,5945,5977
AT31,2030,0,0,5987,6020
AT31,2031,0,0,6031,6067
AT31,2032,0,0,6076,6114
AT31,2033,0,0,6120,6161
AT31,2034,0,0,6164,6208
AT31,2035,0,0,6209,6255
AT31,2036,0,0,6253,6303
AT31,2037,0,0,6297,6350
AT31,2038,0,0,6342,6397
AT31,2039,0,0,6386,6445
AT31,2040,0,0,6430,6492
AT31,2041,0,0,6472,6537
AT31,2042,0,0,6513,6582
AT31,2043,0,0,6555,6627
AT31,2044,0,0,6596,6671
AT31,2045,0,0,6638,6716
AT31,2046,0,0,6672,6754
AT31,2047,0,0,6707,6792
AT31,2048,0,0,6741,6829
AT31,2049,0,0,6776,6867
AT31,2050,0,0,6811,6905
AT32,2006,0,0,2902,2902
AT32,2007,0,0,2899,2899
AT32,2008,0,0,2896,2896
AT32,2009,0,0,2893,2893
AT32,2010,0,0,2889,2889
AT32,2011,0,0,2894,2895
AT32,2012,0,0,2900,2900
AT32,2013,0,0,2905,2905
AT32,2014,0,0,2910,2910
AT32,2015,0,0,2915,2915
AT32,2016,0,0,2922,2922
AT32,2017,0,0,2929,2929
AT32,2018,0,0,2936,2936
AT32,2019,0,0,2943,2944
AT32,2020,0,0,2951,2951
AT32,2021,0,0,2957,2958
AT32,2022,0,0,2964,2965
AT32,2023,0,0,2971,2972
AT32,2024,0,0,2978,2979
AT32,2025,0,0,2985,2986
AT32,2026,0,0,2992,2993
AT32,2027,0,0,2998,3000
AT32,2028,0,0,3005,3006
AT32,2029,0,0,3012,3013
AT32,2030,0,0,3018,3020
AT32,2031,0,0,3025,3027
AT32,2032,0,0,3033,3035
AT32,2033,0,0,3040,3042
AT32,2034,0,0,3048,3050
AT32,2035,0,0,3055,3058
AT32,2036,0,0,3063,3065
AT32,2037,0,0,3070,3073
AT32,2038,0,0,3078,3081
AT32,2039,0,0,3086,3089
AT32,2040,0,0,3093,3097
AT32,2041,0,0,3101,3105
AT32,2042,0,0,3108,3112
AT32,2043,0,0,3115,3120
AT32,2044,0,0,3123,3128
AT32,2045,0,0,3130,3135
AT32,2046,0,0,3137,3142
AT32,2047,0,0,3143,3149
AT32,2048,0,0,3149,3155
AT32,2049,0,0,3156,3162
AT32,2050,0,0,3162,3169
AT33,2006,0,0,571,571
AT33,2007,0,0,576,576
AT33,2008,0,0,581,581
AT33,2009,0,0,585,585
AT33,2010,0,0,590,590
AT33,2011,0,0,595,595
AT33,2012,0,0,601,601
AT33,2013,0,0,606,606
AT33,2014,0,0,612,612
AT33,2015,0,0,617,617
AT33,2016,0,0,625,625
AT33,2017,0,0,633,633
AT33,2018,0,0,641,641
AT33,2019,0,0,648,649
AT33,2020,0,0,656,657
AT33,2021,0,0,664,664
AT33,2022,0,0,672,672
AT33,2023,0,0,679,680
AT33,2024,0,0,687,687
AT33,2025,0,0,695,695
AT33,2026,0,0,702,703
AT33,2027,0,0,709,710
AT33,2028,0,0,716,717
AT33,2029,0,0,724,724
AT33,2030,0,0,731,732
AT33,2031,0,0,739,740
AT33,2032,0,0,747,749
AT33,2033,0,0,756,757
AT33,2034,0,0,764,765
AT33,2035,0,0,772,774
AT33,2036,0,0,781,782
AT33,2037,0,0,789,791
AT33,2038,0,0,798,800
AT33,2039,0,0,806,809
AT33,2040,0,0,815,818
AT33,2041,0,0,823,826
AT33,2042,0,0,832,835
AT33,2043,0,0,840,843
AT33,2044,0,0,849,852
AT33,2045,0,0,857,861
AT33,2046,0,0,864,868
AT33,2047,0,0,872,876
AT33,2048,0,0,879,883
AT33,2049,0,0,887,891
AT33,2050,0,0,894,898
AT34,2006,0,0,420,420
AT34,2007,0,0,429,429
AT34,2008,0,0,438,438
AT34,2009,0,0,447,448
AT34,2010,0,0,457,457
AT34,2011,0,0,461,461
AT34,2012,0,0,466,466
AT34,2013,0,0,470,470
AT34,2014,0,0,475,475
AT34,2015,0,0,479,480
AT34,2016,0,0,485,486
AT34,2017,0,0,492,492
AT34,2018,0,0,498,499
AT34,2019,0,0,504,505
AT34,2020,0,0,511,512
AT34,2021,0,0,517,518
AT34,2022,0,0,523,524
AT34,2023,0,0,529,530
AT34,2024,0,0,535,536
AT34,2025,0,0,542,543
AT34,2026,0,0,547,549
AT34,2027,0,0,553,554
AT34,2028,0,0,559,560
AT34,2029,0,0,565,566
AT34,2030,0,0,570,572
AT34,2031,0,0,577,579
AT34,2032,0,0,583,585
AT34,2033,0,0,590,592
AT34,2034,0,0,596,599
AT34,2035,0,0,602,605
AT34,2036,0,0,609,612
AT34,2037,0,0,616,619
AT34,2038,0,0,622,626
AT34,2039,0,0,629,632
AT34,2040,0,0,635,639
AT34,2041,0,0,642,646
AT34,2042,0,0,648,652
AT34,2043,0,0,654,659
AT34,2044,0,0,661,666
AT34,2045,0,0,667,672
AT34,2046,0,0,673,678
AT34,2047,0,0,678,684
AT34,2048,0,0,683,689
AT34,2049,0,0,689,695
AT34,2050,0,0,694,701
